"LABEL";"COMMENT";"IO_NAME";"IO_JSONPATH";"IO_DESCRIPTION";"OPERATION_ID";"OPERATION_DESCRIPTION";"SERVICE_DESCRIPTION";"MeanAveragePrecision"
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.27911198859997105
1;1;0;0;0;0;0;0.09218440290353942
1;1;0;0;0;0;0;0.3198828711087652
1;1;0;0;0;0;0;0.2304302599944568
1;1;0;0;0;0;0;0.30280779203274155
1;1;0;0;0;0;0;0.32261466289799595
1;1;0;0;0;0;0;0.34357867454153546
1;1;0;0;0;0;0;0.1504177923596805
1;1;0;0;0;0;0;0.3316874557019207
1;1;0;0;0;0;0;0.20581031615313278
1;1;0;0;0;0;0;0.35827785699726994
1;1;0;0;0;0;0;0.31824570084567294
1;1;0;0;0;0;0;0.3499271040268792
1;1;0;0;0;0;0;0.3736382246391252
1;1;0;0;0;0;0;0.37651750532222844
1;1;0;0;0;0;0;0.13854266726887352
1;1;0;0;0;0;0;0.3101439596459563
1;1;0;0;0;0;0;0.1855464574597202
1;1;0;0;0;0;0;0.33197949940736843
1;1;0;0;0;0;0;0.29415206161308377
1;1;0;0;0;0;0;0.3313777215974733
1;1;0;0;0;0;0;0.34115585180393015
1;1;0;0;0;0;0;0.3532132613588854
1;1;0;0;0;0;0;0.15587228430557767
1;1;0;0;0;0;0;0.29367280634005255
1;1;0;0;0;0;0;0.19633133651789064
1;1;0;0;0;0;0;0.3155083461014648
1;1;0;0;0;0;0;0.29340374952058923
1;1;0;0;0;0;0;0.31490657422912816
1;1;0;0;0;0;0;0.33386280173290184
1;1;0;0;0;0;0;0.3367421139905404
1;1;0;0;0;0;0;0.09155427598240562
1;1;0;0;0;0;0;0.2059028123364252
1;1;0;0;0;0;0;0.128585865597118
1;1;0;0;0;0;0;0.22263025404490108
1;1;0;0;0;0;0;0.19891252400357046
1;1;0;0;0;0;0;0.22614557675820776
1;1;0;0;0;0;0;0.2359441136182829
1;1;0;0;0;0;0;0.24287301846668363
1;1;0;0;0;0;0;0.12622305046632798
1;1;0;0;0;0;0;0.2180562713597418
1;1;0;0;0;0;0;0.15475323392734397
1;1;0;0;0;0;0;0.23262174666813087
1;1;0;0;0;0;0;0.22184183673357513
1;1;0;0;0;0;0;0.23759720558987057
1;1;0;0;0;0;0;0.25037202019459115
1;1;0;0;0;0;0;0.25216268089825966
1;1;0;0;0;0;0;0.12793909113783408
1;1;0;0;0;0;0;0.21462291779050757
1;1;0;0;0;0;0;0.15773451029394878
1;1;0;0;0;0;0;0.23025013118211238
1;1;0;0;0;0;0;0.21849591863740753
1;1;0;0;0;0;0;0.23508940293858277
1;1;0;0;0;0;0;0.24829133779352228
1;1;0;0;0;0;0;0.25071661633018766
1;1;0;0;0;0;0;0.13179310814748132
1;1;0;0;0;0;0;0.2158007141566458
1;1;0;0;0;0;0;0.16124221178429168
1;1;0;0;0;0;0;0.2314279275482507
1;1;0;0;0;0;0;0.22065464835584686
1;1;0;0;0;0;0;0.23626719930472107
1;1;0;0;0;0;0;0.25010375199265733
1;1;0;0;0;0;0;0.25189441269632595
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.20772023008115334
1;1;0;0;0;0;0;0.05197792498223028
1;1;0;0;0;0;0;0.22217071171261485
1;1;0;0;0;0;0;0.17079381054385792
1;1;0;0;0;0;0;0.22092377264931573
1;1;0;0;0;0;0;0.2227717355260883
1;1;0;0;0;0;0;0.23537425428077718
1;1;0;0;0;0;0;0.09675201617064935
1;1;0;0;0;0;0;0.23371098298315393
1;1;0;0;0;0;0;0.12245584795331056
1;1;0;0;0;0;0;0.23793549710354844
1;1;0;0;0;0;0;0.21968594950247558
1;1;0;0;0;0;0;0.24272838786076983
1;1;0;0;0;0;0;0.24538978128513683
1;1;0;0;0;0;0;0.24695290198116435
1;1;0;0;0;0;0;0.04555085497458458
1;1;0;0;0;0;0;0.15388513780994065
1;1;0;0;0;0;0;0.06114800400823065
1;1;0;0;0;0;0;0.16557594450530735
1;1;0;0;0;0;0;0.14956424583587258
1;1;0;0;0;0;0;0.15995208813279896
1;1;0;0;0;0;0;0.16516139486951878
1;1;0;0;0;0;0;0.17164289482816564
1;1;0;0;0;0;0;0.05143542849020443
1;1;0;0;0;0;0;0.14648158023394603
1;1;0;0;0;0;0;0.06670914406461777
1;1;0;0;0;0;0;0.1572313706679796
1;1;0;0;0;0;0;0.14684827110283297
1;1;0;0;0;0;0;0.153770630207757
1;1;0;0;0;0;0;0.1621219866772464
1;1;0;0;0;0;0;0.16452042064179054
1;1;0;0;0;0;0;0.04240545939435016
1;1;0;0;0;0;0;0.06932561451900295
1;1;0;0;0;0;0;0.05287311776687399
1;1;0;0;0;0;0;0.07749269101837652
1;1;0;0;0;0;0;0.06752783302862973
1;1;0;0;0;0;0;0.07477563169299854
1;1;0;0;0;0;0;0.07799549140115358
1;1;0;0;0;0;0;0.0829427081923721
1;1;0;0;0;0;0;0.051262152236692
1;1;0;0;0;0;0;0.07531976718846109
1;1;0;0;0;0;0;0.05943848867385816
1;1;0;0;0;0;0;0.08416085260260318
1;1;0;0;0;0;0;0.07704196894199598
1;1;0;0;0;0;0;0.08074591117338645
1;1;0;0;0;0;0;0.08521830537916213
1;1;0;0;0;0;0;0.08958699658752853
1;1;0;0;0;0;0;0.04828170530380323
1;1;0;0;0;0;0;0.07169071460780245
1;1;0;0;0;0;0;0.05390640530707889
1;1;0;0;0;0;0;0.07886952206226715
1;1;0;0;0;0;0;0.07295559178701469
1;1;0;0;0;0;0;0.07614006794558527
1;1;0;0;0;0;0;0.07858029179029037
1;1;0;0;0;0;0;0.08331887540004995
1;1;0;0;0;0;0;0.05174139471071818
1;1;0;0;0;0;0;0.07351123578099243
1;1;0;0;0;0;0;0.058040850617989484
1;1;0;0;0;0;0;0.08120709570040113
1;1;0;0;0;0;0;0.07503589629778348
1;1;0;0;0;0;0;0.07800036182062642
1;1;0;0;0;0;0;0.08133535220505479
1;1;0;0;0;0;0;0.0856962217400351
1;1;0;0;0;0;0;0.0
1;1;0;0;0;0;0;0.27380938178391656
1;1;0;0;0;0;0;0.07842503801725115
1;1;0;0;0;0;0;0.2984177476929062
1;1;0;0;0;0;0;0.22194219766681406
1;1;0;0;0;0;0;0.2961539523886429
1;1;0;0;0;0;0;0.300367235684065
1;1;0;0;0;0;0;0.3207623182976325
1;1;0;0;0;0;0;0.13713566786632056
1;1;0;0;0;0;0;0.3245532363427575
1;1;0;0;0;0;0;0.1853802091792314
1;1;0;0;0;0;0;0.34346063699252205
1;1;0;0;0;0;0;0.3063643186712605
1;1;0;0;0;0;0;0.33967071691132056
1;1;0;0;0;0;0;0.3546088599841715
1;1;0;0;0;0;0;0.3585781175610851
1;1;0;0;0;0;0;0.11622708523254634
1;1;0;0;0;0;0;0.2807925597169124
1;1;0;0;0;0;0;0.1522493021266067
1;1;0;0;0;0;0;0.29254890407531803
1;1;0;0;0;0;0;0.24870340954481165
1;1;0;0;0;0;0;0.2868426408682387
1;1;0;0;0;0;0;0.2847256264388721
1;1;0;0;0;0;0;0.2985989852266443
1;1;0;0;0;0;0;0.12943761300752443
1;1;0;0;0;0;0;0.27453880399210895
1;1;0;0;0;0;0;0.15888986696556015
1;1;0;0;0;0;0;0.2862368758733219
1;1;0;0;0;0;0;0.25931117437558976
1;1;0;0;0;0;0;0.2814129618352002
1;1;0;0;0;0;0;0.2887634283336254
1;1;0;0;0;0;0;0.2931110337164133
1;1;0;0;0;0;0;0.05694001626329272
1;1;0;0;0;0;0;0.14907294906690494
1;1;0;0;0;0;0;0.08655350310357159
1;1;0;0;0;0;0;0.16616850136645736
1;1;0;0;0;0;0;0.14020365073448623
1;1;0;0;0;0;0;0.16207497516059244
1;1;0;0;0;0;0;0.16981713757476508
1;1;0;0;0;0;0;0.1791705274601449
1;1;0;0;0;0;0;0.08227101586776513
1;1;0;0;0;0;0;0.1580012260816475
1;1;0;0;0;0;0;0.10722333292440021
1;1;0;0;0;0;0;0.17475729224168168
1;1;0;0;0;0;0;0.15630367083778346
1;1;0;0;0;0;0;0.169326294392968
1;1;0;0;0;0;0;0.18125598789441852
1;1;0;0;0;0;0;0.18608236055300223
1;1;0;0;0;0;0;0.07706352216182678
1;1;0;0;0;0;0;0.1423772296898112
1;1;0;0;0;0;0;0.096014622465785
1;1;0;0;0;0;0;0.15616507042936537
1;1;0;0;0;0;0;0.14187603259140508
1;1;0;0;0;0;0;0.15286097407454527
1;1;0;0;0;0;0;0.16082713289536318
1;1;0;0;0;0;0;0.16664881481409946
1;1;0;0;0;0;0;0.08073363921501153
1;1;0;0;0;0;0;0.1434972053221063
1;1;0;0;0;0;0;0.09966522476358283
1;1;0;0;0;0;0;0.1572850460616605
1;1;0;0;0;0;0;0.14352559324982728
1;1;0;0;0;0;0;0.15365797327067898
1;1;0;0;0;0;0;0.16245717879839852
1;1;0;0;0;0;0;0.16744581401023317
